name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gurugram, Haryana, India",2023-03-21,24.3,16,19.9,24.3,16,19.9,16.1,80.7,0,0,0,,0,0,22,8.7,343.5,1009.4,57.8,2.7,158.1,13.7,7,10,2023-03-21T06:25:07,2023-03-21T18:33:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-22,28,17,21.2,27.2,17,21.1,15.3,73.5,0,0,0,,0,0,24.1,14.8,254.1,1011,49.1,2.3,246,21.2,9,10,2023-03-22T06:23:58,2023-03-22T18:33:58,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-23,29.2,17,23.4,28.3,17,23.3,14.3,60.6,0,0,0,,0,0,25.2,11.2,288,1009.6,26.8,3.3,268.8,23.3,9,10,2023-03-23T06:22:49,2023-03-23T18:34:31,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-24,28,19,22.2,27.7,19,22.2,16.1,70,12.983,100,8.33,rain,0,0,33.1,18.4,95.6,1009.3,73.6,2.6,220.6,19.2,8,10,2023-03-24T06:21:39,2023-03-24T18:35:04,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-25,28,17,22.8,28.1,17,22.9,16.2,68.9,0,0,0,,0,0,31.7,16.6,95.4,1011.9,55.4,3.3,236.1,20.3,9,10,2023-03-25T06:20:30,2023-03-25T18:35:38,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-26,29.7,19,24.3,28.4,19,24,11.7,49.2,0,0,0,,0,0,27,14.8,323.2,1011.8,15.5,3.6,250,21.6,9,10,2023-03-26T06:19:20,2023-03-26T18:36:11,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-27,27.6,18,23,27.1,18,22.9,13.5,58.1,0,0,0,,0,0,34.6,13.2,287.2,1011.1,0.8,3.4,272.1,23.6,9,10,2023-03-27T06:18:11,2023-03-27T18:36:44,0.18,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-28,30,18,24.3,28.7,18,24,12.4,50.2,0,0,0,,0,0,29.9,16.6,291.6,1010.6,25.6,3.2,264.9,22.9,9,10,2023-03-28T06:17:02,2023-03-28T18:37:17,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurugram, Haryana, India",2023-03-29,32,19.7,25.1,30.6,19.7,24.7,13.1,50,2.587,100,4.17,rain,0,0,38.9,20.5,128,1011,46.9,3,265.2,23.1,9,10,2023-03-29T06:15:53,2023-03-29T18:37:50,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-30,31.7,18,23.7,31,18,23.5,15,61.6,13.017,100,8.33,rain,0,0,46.4,27.3,12.3,1009.5,76.4,2.6,253.1,21.9,9,10,2023-03-30T06:14:44,2023-03-30T18:38:23,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-03-31,25.7,17.8,20.7,25.7,17.8,20.7,17,80.8,3.158,100,8.33,rain,0,0,33.5,17.7,91.3,1009.1,87.4,2.7,228.1,19.8,8,10,2023-03-31T06:13:35,2023-03-31T18:38:56,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-01,28,17,21,27.8,17,21,16.7,79.2,3.746,100,4.17,rain,0,0,22,13,122.7,1009.8,55.7,2.7,242.2,20.9,9,10,2023-04-01T06:12:26,2023-04-01T18:39:29,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurugram, Haryana, India",2023-04-02,29.1,17.7,23.5,28.6,17.7,23.4,15.9,66.3,0,0,0,,0,0,32.4,18.6,266.8,1008.8,29.5,3,272.1,23.5,9,10,2023-04-02T06:11:18,2023-04-02T18:40:02,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-03,30.6,19.7,24.8,30.1,19.7,24.8,15.4,58.1,0,0,0,,0,0,46.4,14.8,36.9,1007.4,18.4,2.9,274.8,23.9,9,10,2023-04-03T06:10:09,2023-04-03T18:40:35,0.41,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-04,30,19.7,24.7,28.8,19.7,24.4,14.2,55.3,4.069,100,8.33,rain,0,0,30.2,18.4,297.5,1009.9,33.5,3.7,283.1,24.3,9,10,2023-04-04T06:09:01,2023-04-04T18:41:08,0.44,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-05,32,19,25.3,29.9,19,24.8,10.6,44.3,0,0,0,,0,0,26.3,14.8,297.3,1010.5,6.3,3.3,294.6,25.2,10,10,2023-04-05T06:07:54,2023-04-05T18:41:41,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-06,32.1,19.8,26.1,30.1,19.8,25.4,8,34.6,0,0,0,,0,0,34.2,14.8,315,1012.7,33,3.7,282.1,24.2,9,10,2023-04-06T06:06:46,2023-04-06T18:42:14,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-07,32.6,20.4,26.3,30.2,20.4,25.5,6,31.4,0,0,0,,0,0,31.7,16.6,291.1,1014.4,0,3.5,308,26.5,10,10,2023-04-07T06:05:39,2023-04-07T18:42:47,0.54,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurugram, Haryana, India",2023-04-08,33,19,26.6,30.6,19,25.7,4.8,27.2,0,0,0,,0,0,25.2,14.8,284.2,1014.9,2.5,3.4,308.6,26.6,10,10,2023-04-08T06:04:33,2023-04-08T18:43:21,0.57,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurugram, Haryana, India",2023-04-09,35,20.3,27.7,32.3,20.3,26.6,5.3,28.1,0,0,0,,0,0,26.3,14.8,287.1,1014.8,0,3.2,306,26.4,10,10,2023-04-09T06:03:26,2023-04-09T18:43:54,0.61,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-10,34,20.3,27.5,31.5,20.3,26.4,5.4,27.4,0,0,0,,0,0,33.5,14.8,275.1,1012.9,22.9,3.3,302.8,26.2,10,10,2023-04-10T06:02:20,2023-04-10T18:44:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-11,36.1,21.4,28.7,33.8,21.4,27.6,7.1,28.3,0,0,0,,0,0,36.4,17.1,280.1,1012.1,17.5,3.3,288.2,25,10,10,2023-04-11T06:01:15,2023-04-11T18:45:01,0.68,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-12,36,24,29.8,33.7,24,28.7,9.1,29.2,0,0,0,,0,0,41.8,18.4,285.4,1011.6,56.6,3.6,292.3,25.2,10,10,2023-04-12T06:00:10,2023-04-12T18:45:34,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-13,38,23.1,30.4,35.1,23.1,29.1,8,28.8,0,0,0,,0,0,31,14.8,278,1009.7,22.5,5.1,305.5,26.5,10,10,2023-04-13T05:59:06,2023-04-13T18:46:08,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-04-14,38.4,24,31.2,35.6,24,29.7,5.4,22.7,0,0,0,,0,0,30.2,16.6,276.3,1009.1,23.9,3.5,305.6,26.4,10,10,2023-04-14T05:58:02,2023-04-14T18:46:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-15,40.1,25.2,32.5,37.1,25.2,30.8,6.1,21.8,0,0,0,,0,0,22,9.6,234.4,1008.3,6.1,3.4,308.4,26.7,10,10,2023-04-15T05:56:58,2023-04-15T18:47:16,0.82,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-16,40,24.6,32.9,37.5,24.6,31.6,9.3,24.8,0,0,0,,0,0,37.1,15.9,251,1007.3,43.9,4.8,284.4,24.7,9,10,2023-04-16T05:55:56,2023-04-16T18:47:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,VIDD,remote"
"Gurugram, Haryana, India",2023-04-17,40,25.6,32.7,37.6,25.6,31.3,9.8,26.4,0,0,0,,0,0,25.2,10.1,271.3,1007.3,22.7,3.5,291.9,25.4,9,10,2023-04-17T05:54:53,2023-04-17T18:48:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-18,39.1,26.2,33.2,38.6,26.2,32.2,11.7,28.8,0,0,0,,0,0,29.5,14.8,262.4,1008.5,25.8,3.8,296.7,25.7,9,10,2023-04-18T05:53:52,2023-04-18T18:48:58,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-19,37.2,25,31.4,37.1,25,30.6,12.8,33.5,0,0,0,,0,0,46.4,18.4,320.6,1006.2,53.4,3.3,287,24.8,10,10,2023-04-19T05:52:51,2023-04-19T18:49:32,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurugram, Haryana, India",2023-04-20,34.9,25,29.2,33.8,25,28.7,13.1,38.8,3.11,100,4.17,rain,0,0,55.4,27.7,258.3,1003.5,61.6,3.3,289.8,25,9,10,2023-04-20T05:51:51,2023-04-20T18:50:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-21,35.7,23,29.2,33.4,23,28.2,9.9,33.3,0,0,0,,0,0,35.3,15.3,40.6,1004.3,56.9,3.5,283.2,24.5,10,10,2023-04-21T05:50:51,2023-04-21T18:50:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-22,35.3,23.9,29.5,33,23.9,28.2,7,26.7,0,0,0,,0,0,37.1,18.4,15.3,1005.6,31.1,3.7,309.1,26.9,10,10,2023-04-22T05:49:53,2023-04-22T18:51:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-23,31,24,27.1,29,24,26.4,5.6,26,0,0,0,,0,0,46.4,26,316.7,1007.7,79.2,3.9,283.6,24.5,9,10,2023-04-23T05:48:54,2023-04-23T18:51:51,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-24,32.5,22,26.8,30.6,22,26.1,8.5,32.8,0,0,0,,0,0,33.8,16.9,92.8,1010.7,47.6,3.1,273.7,23.6,9,10,2023-04-24T05:47:57,2023-04-24T18:52:26,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-25,34,21.6,27.7,32.2,21.6,26.8,9.4,33.7,0,0,0,,0,0,31.7,16.6,115.1,1011.9,22.3,3.4,312.7,27.1,10,10,2023-04-25T05:47:01,2023-04-25T18:53:01,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-26,35.6,23,29.4,33.6,23,28.4,10.1,32.4,0,0,0,,0,0,22,9.4,128.3,1008.7,29.5,3.2,268.4,23.3,9,10,2023-04-26T05:46:05,2023-04-26T18:53:36,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-27,37.3,24,30,35.1,24,28.9,9.3,30.8,0.1,100,4.17,rain,0,0,46.4,14.8,141.4,1008.2,48.3,3.1,275,23.7,9,10,2023-04-27T05:45:10,2023-04-27T18:54:12,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-28,34.1,24,28.5,32.8,24,28,12.6,38.7,1.5,100,4.17,rain,0,0,26.6,11.2,107,1009.3,70.2,5.5,200.8,17.3,7,10,2023-04-28T05:44:16,2023-04-28T18:54:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-04-29,32.4,24.7,27.9,33.6,24.7,27.7,13.5,41.6,0,0,0,rain,0,0,38.9,16.1,240.2,1008.5,83.4,2.6,227.1,19.6,8,10,2023-04-29T05:43:23,2023-04-29T18:55:23,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-04-30,29.3,23,25.9,29.6,23,26,16,55.2,0.076,100,4.17,rain,0,0,28.1,14.4,72.8,1007.6,86.9,5.6,237,20.4,8,10,2023-04-30T05:42:31,2023-04-30T18:55:58,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-05-01,24.6,20,21.7,24.6,20,21.7,19.7,88.9,3.858,100,8.33,rain,0,0,27,14.8,75.4,1008,84.5,2.6,183.4,15.9,7,10,2023-05-01T05:41:40,2023-05-01T18:56:34,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-02,27.1,21,23.4,28.5,21,23.5,20,82.4,1.1,100,4.17,rain,0,0,27.4,14.8,82.4,1009.4,73.9,3.4,183,15.8,7,10,2023-05-02T05:40:50,2023-05-02T18:57:10,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-05-03,29.7,20.3,23,31.3,20.3,23.2,19.8,83.8,16.577,100,12.5,rain,0,0,46.4,19.9,79.6,1010.5,72.2,2.4,210.3,18.3,8,30,2023-05-03T05:40:01,2023-05-03T18:57:46,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-04,31,19,24.8,31.6,19,24.9,17.8,68.9,0,0,0,,0,0,21.2,9.4,99.3,1010.3,27.4,2.4,287.5,24.9,9,10,2023-05-04T05:39:13,2023-05-04T18:58:22,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurugram, Haryana, India",2023-05-05,33.1,22.6,28.1,32.9,22.6,28.2,17.2,54.7,0,0,0,,0,0,24.5,11.2,261.7,1008.3,28.8,3.1,293.1,25.2,9,10,2023-05-05T05:38:26,2023-05-05T18:58:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-06,35,23,28.8,33.5,23,28.4,15.4,47,0,0,0,,0,0,46.4,27.7,273,1006.7,22.1,3.1,302.3,26.1,10,10,2023-05-06T05:37:39,2023-05-06T18:59:34,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-07,37,24.5,29.7,36.3,24.5,29.4,14.8,42.8,1.465,100,4.17,rain,0,0,55.4,35.2,198.4,1005.6,45.1,3.2,308.1,26.6,9,10,2023-05-07T05:36:54,2023-05-07T19:00:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-08,35.7,23.4,29.4,36.4,23.4,29.2,16.5,49.8,0,0,0,,0,0,38.5,20.5,98.2,1004.9,46.8,3.4,302.7,26,10,10,2023-05-08T05:36:10,2023-05-08T19:00:47,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-09,37,23,30.4,34.2,23,29.1,9,32.7,0,0,0,,0,0,32,14.8,295.9,1007.3,8.8,2.9,331.1,28.6,10,10,2023-05-09T05:35:28,2023-05-09T19:01:23,0.63,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-10,36.5,24,30.6,33.9,24,29,4.8,21.4,0,0,0,,0,0,35.3,19.6,293.1,1006.9,0,3.3,335.3,28.9,10,10,2023-05-10T05:34:46,2023-05-10T19:01:59,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-11,38.4,23.9,31.5,36.6,23.9,30.2,8.3,25.9,0,0,0,,0,0,23,9.1,281.6,1007.4,0,4.1,333.6,28.8,10,10,2023-05-11T05:34:05,2023-05-11T19:02:35,0.7,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-05-12,41.4,24.5,33.3,38.2,24.5,31.7,7.6,24.3,0,0,0,,0,0,27,13,249.6,1006,1.7,3.5,328,28.3,10,10,2023-05-12T05:33:26,2023-05-12T19:03:11,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-13,40,26,33.8,39.7,26,32.7,11.6,28.6,0,0,0,,0,0,28.4,14.8,89.8,1005.3,14.5,3.4,324.4,28,10,10,2023-05-13T05:32:48,2023-05-13T19:03:48,0.77,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-14,40,28.9,33.8,40.3,28.4,32.8,12.1,28.4,0,0,0,,0,0,37.1,15.9,10.6,1002.5,41.9,2.8,294.1,25.3,10,10,2023-05-14T05:32:11,2023-05-14T19:04:24,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-15,41,27,34,39.8,27,32.7,10.5,25.7,0,0,0,,0,0,35.3,20.4,247.9,1002.4,34.2,3.6,318.1,27.4,10,10,2023-05-15T05:31:35,2023-05-15T19:05:00,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-16,39.1,28,33.5,38.3,27.8,32.5,12.1,28.4,0,0,0,,0,0,40.7,22.3,266.4,1004.4,49,2.7,318.8,27.3,10,10,2023-05-16T05:31:01,2023-05-16T19:05:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-17,40.1,28.6,33.3,40.4,28.2,32.6,13.3,30.8,0,0,0,,0,0,31.7,14.8,255.8,1005.6,61.1,3,305.2,26.3,9,30,2023-05-17T05:30:27,2023-05-17T19:06:11,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-18,36.5,24,29.9,37.6,24,30.2,17.1,48.2,2.692,100,8.33,rain,0,0,51.8,33.5,326.3,1009.9,39.8,3.6,313.6,27.2,10,30,2023-05-18T05:29:55,2023-05-18T19:06:47,0.95,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-19,38,25.1,32.1,36.9,25.1,31.6,14.6,38.4,0,0,0,,0,0,38.2,18.4,284,1007,10.6,4.4,325.9,28.1,10,10,2023-05-19T05:29:24,2023-05-19T19:07:22,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-05-20,40,26.6,33.9,38.6,26.6,32.9,12.3,29.8,0,0,0,,0,0,33.8,17.3,279.9,1004.7,1.5,3.7,328,28.4,10,10,2023-05-20T05:28:55,2023-05-20T19:07:57,0.02,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-21,42.5,27.9,36.1,40.5,28.4,34.6,10.3,23.6,0,0,0,,0,0,33.5,18,282.2,1004.7,2.7,3.9,316.7,27.2,10,10,2023-05-21T05:28:27,2023-05-21T19:08:32,0.05,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-22,44,30.9,37.4,44,29.7,36.4,11.8,22.8,0,0,0,,0,0,40.7,20.5,263.5,1004.6,16,5.2,295.9,25.4,9,30,2023-05-22T05:28:00,2023-05-22T19:09:07,0.08,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-05-23,44,32,37,44,30.6,36.1,11.8,22.7,0,0,0,,0,0,50.4,30.4,265.7,1005,46,3.6,279.8,24.1,10,10,2023-05-23T05:27:34,2023-05-23T19:09:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-24,33.3,26,30,34.1,26,30.2,16.4,44.8,0,0,0,rain,0,0,38.9,18.4,116,1006.3,81.8,3.5,269.3,23.4,9,30,2023-05-24T05:27:10,2023-05-24T19:10:15,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-25,35.5,22,28.5,36.3,22,28.7,16.8,51.5,16.914,100,4.17,rain,0,0,66.6,47.5,282.8,1005.7,62,4.3,220.8,19.1,10,30,2023-05-25T05:26:47,2023-05-25T19:10:49,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-05-26,33,23,28.2,33.1,23,28.2,16.3,50.8,0,0,0,rain,0,0,34.2,14.8,240.8,1006.7,52.7,4.2,273.1,23.4,10,10,2023-05-26T05:26:26,2023-05-26T19:11:23,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-27,33.3,20,27.3,35.2,20,28.2,19.3,64.1,18.895,100,8.33,rain,0,0,59.4,20.5,99.4,1006.3,45.2,5.2,250,21.6,10,30,2023-05-27T05:26:05,2023-05-27T19:11:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999,VIDD,remote"
"Gurugram, Haryana, India",2023-05-28,34,25.3,29.9,37.4,25.3,31.9,20.7,59.3,0,0,0,,0,0,29.5,11.7,139.8,1007,50.9,4.9,281.4,24.4,9,60,2023-05-28T05:25:46,2023-05-28T19:12:28,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,VIDD,remote"
"Gurugram, Haryana, India",2023-05-29,34,23,27,35.1,23,27.8,20,66.9,2.632,100,12.5,rain,0,0,33.5,14.8,309.6,1009.2,60.6,3.5,228.8,19.7,8,10,2023-05-29T05:25:29,2023-05-29T19:13:00,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-05-30,34.6,22,27.2,35.8,22,27.7,19.6,66.9,19.832,100,8.33,rain,0,0,64.8,59.4,249.8,1008.8,57.6,3,291.5,25.3,9,10,2023-05-30T05:25:13,2023-05-30T19:13:32,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-05-31,30.2,22,25.1,32.3,22,25.7,21.2,80.6,4.368,100,12.5,rain,0,0,35.3,14.5,244.9,1007.9,72.3,2.7,265,23,8,30,2023-05-31T05:24:58,2023-05-31T19:14:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-01,31.1,22,26.1,33.3,22,26.7,20.1,72,0.2,100,4.17,rain,0,0,37.1,18.4,289.2,1007.6,48.6,2.9,291.2,25.1,9,10,2023-06-01T05:24:44,2023-06-01T19:14:34,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-02,33.5,22.9,28.6,34,22.9,28.8,17.2,52.3,0,0,0,,0,0,25.6,11.2,300.4,1006.5,41.5,4.1,266,22.8,9,30,2023-06-02T05:24:32,2023-06-02T19:15:04,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-03,35,25.6,30.5,35.9,25.6,30.9,17.4,47.3,0,0,0,,0,0,23.8,13,276.3,1006.3,6.8,3.7,319.3,27.7,10,10,2023-06-03T05:24:21,2023-06-03T19:15:34,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-04,33.6,25,29.6,36.8,25,31.6,20.2,57.7,0.912,100,4.17,rain,0,0,24.5,13,257.3,1005.9,65.8,2.7,266.3,23,8,10,2023-06-04T05:24:12,2023-06-04T19:16:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
